method,snapshot_id,step_index,time,x,numerical,exact,abs_error
explicit_ftcs,8,13473,0.210516,0.08125,0.220885,0.220875,1.00511e-05
explicit_ftcs,8,13473,0.210516,0.0875,0.237462,0.237451,1.08054e-05
explicit_ftcs,8,13473,0.210516,0.09375,0.253948,0.253936,1.15556e-05
explicit_ftcs,8,13473,0.210516,0.1,0.270335,0.270323,1.23013e-05
explicit_ftcs,8,13473,0.210516,0.10625,0.286618,0.286605,1.30422e-05
explicit_ftcs,8,13473,0.210516,0.1125,0.302791,0.302777,1.37782e-05
explicit_ftcs,8,13473,0.210516,0.11875,0.318847,0.318833,1.45088e-05
explicit_ftcs,8,13473,0.210516,0.125,0.33478,0.334765,1.52338e-05
explicit_ftcs,8,13473,0.210516,0.13125,0.350584,0.350568,1.59529e-05
explicit_ftcs,8,13473,0.210516,0.1375,0.366253,0.366236,1.66659e-05
explicit_ftcs,8,13473,0.210516,0.14375,0.381781,0.381763,1.73725e-05
explicit_ftcs,8,13473,0.210516,0.15,0.397161,0.397143,1.80724e-05
explicit_ftcs,8,13473,0.210516,0.15625,0.412389,0.41237,1.87653e-05
explicit_ftcs,8,13473,0.210516,0.1625,0.427457,0.427437,1.94509e-05
explicit_ftcs,8,13473,0.210516,0.16875,0.442361,0.44234,2.01291e-05
explicit_ftcs,8,13473,0.210516,0.175,0.457094,0.457073,2.07995e-05
explicit_ftcs,8,13473,0.210516,0.18125,0.47165,0.471629,2.14619e-05
explicit_ftcs,8,13473,0.210516,0.1875,0.486025,0.486003,2.2116e-05
explicit_ftcs,8,13473,0.210516,0.19375,0.500213,0.50019,2.27616e-05
explicit_ftcs,8,13473,0.210516,0.2,0.514208,0.514184,2.33984e-05
explicit_ftcs,8,13473,0.210516,0.20625,0.528004,0.52798,2.40262e-05
explicit_ftcs,8,13473,0.210516,0.2125,0.541597,0.541573,2.46448e-05
explicit_ftcs,8,13473,0.210516,0.21875,0.554982,0.554956,2.52538e-05
explicit_ftcs,8,13473,0.210516,0.225,0.568152,0.568126,2.58531e-05
explicit_ftcs,8,13473,0.210516,0.23125,0.581103,0.581077,2.64424e-05
explicit_ftcs,8,13473,0.210516,0.2375,0.59383,0.593803,2.70216e-05
explicit_ftcs,8,13473,0.210516,0.24375,0.606329,0.606301,2.75903e-05
explicit_ftcs,8,13473,0.210516,0.25,0.618593,0.618565,2.81484e-05
explicit_ftcs,8,13473,0.210516,0.25625,0.630619,0.63059,2.86956e-05
explicit_ftcs,8,13473,0.210516,0.2625,0.642402,0.642373,2.92318e-05
explicit_ftcs,8,13473,0.210516,0.26875,0.653937,0.653907,2.97567e-05
explicit_ftcs,8,13473,0.210516,0.275,0.66522,0.66519,3.02701e-05
explicit_ftcs,8,13473,0.210516,0.28125,0.676247,0.676216,3.07718e-05
explicit_ftcs,8,13473,0.210516,0.2875,0.687013,0.686982,3.12617e-05
explicit_ftcs,8,13473,0.210516,0.29375,0.697514,0.697482,3.17396e-05
explicit_ftcs,8,13473,0.210516,0.3,0.707746,0.707714,3.22052e-05
explicit_ftcs,8,13473,0.210516,0.30625,0.717706,0.717673,3.26584e-05
explicit_ftcs,8,13473,0.210516,0.3125,0.727388,0.727355,3.3099e-05
explicit_ftcs,8,13473,0.210516,0.31875,0.736791,0.736757,3.35268e-05
explicit_ftcs,8,13473,0.210516,0.325,0.745909,0.745875,3.39417e-05
explicit_ftcs,8,13473,0.210516,0.33125,0.75474,0.754705,3.43435e-05
explicit_ftcs,8,13473,0.210516,0.3375,0.763279,0.763245,3.47321e-05
explicit_ftcs,8,13473,0.210516,0.34375,0.771525,0.77149,3.51073e-05
explicit_ftcs,8,13473,0.210516,0.35,0.779473,0.779437,3.5469e-05
explicit_ftcs,8,13473,0.210516,0.35625,0.78712,0.787084,3.5817e-05
explicit_ftcs,8,13473,0.210516,0.3625,0.794464,0.794428,3.61512e-05
explicit_ftcs,8,13473,0.210516,0.36875,0.801502,0.801466,3.64714e-05
explicit_ftcs,8,13473,0.210516,0.375,0.808231,0.808194,3.67776e-05
explicit_ftcs,8,13473,0.210516,0.38125,0.814648,0.814611,3.70696e-05
explicit_ftcs,8,13473,0.210516,0.3875,0.820751,0.820714,3.73473e-05
explicit_ftcs,8,13473,0.210516,0.39375,0.826538,0.8265,3.76106e-05
explicit_ftcs,8,13473,0.210516,0.4,0.832006,0.831968,3.78595e-05
explicit_ftcs,8,13473,0.210516,0.40625,0.837153,0.837115,3.80937e-05
explicit_ftcs,8,13473,0.210516,0.4125,0.841978,0.841939,3.83132e-05
explicit_ftcs,8,13473,0.210516,0.41875,0.846478,0.846439,3.8518e-05
explicit_ftcs,8,13473,0.210516,0.425,0.850651,0.850613,3.87079e-05
explicit_ftcs,8,13473,0.210516,0.43125,0.854497,0.854458,3.88829e-05
explicit_ftcs,8,13473,0.210516,0.4375,0.858013,0.857974,3.90429e-05
explicit_ftcs,8,13473,0.210516,0.44375,0.861199,0.861159,3.91878e-05
explicit_ftcs,8,13473,0.210516,0.45,0.864052,0.864013,3.93177e-05
explicit_ftcs,8,13473,0.210516,0.45625,0.866573,0.866533,3.94324e-05
explicit_ftcs,8,13473,0.210516,0.4625,0.868759,0.868719,3.95319e-05
explicit_ftcs,8,13473,0.210516,0.46875,0.87061,0.870571,3.96161e-05
explicit_ftcs,8,13473,0.210516,0.475,0.872126,0.872086,3.96851e-05
explicit_ftcs,8,13473,0.210516,0.48125,0.873305,0.873266,3.97387e-05
explicit_ftcs,8,13473,0.210516,0.4875,0.874148,0.874108,3.97771e-05
explicit_ftcs,8,13473,0.210516,0.49375,0.874654,0.874614,3.98001e-05
explicit_ftcs,8,13473,0.210516,0.5,0.874823,0.874783,3.98078e-05
explicit_ftcs,8,13473,0.210516,0.50625,0.874654,0.874614,3.98001e-05
explicit_ftcs,8,13473,0.210516,0.5125,0.874148,0.874108,3.97771e-05
explicit_ftcs,8,13473,0.210516,0.51875,0.873305,0.873266,3.97387e-05
explicit_ftcs,8,13473,0.210516,0.525,0.872126,0.872086,3.96851e-05
explicit_ftcs,8,13473,0.210516,0.53125,0.87061,0.870571,3.96161e-05
explicit_ftcs,8,13473,0.210516,0.5375,0.868759,0.868719,3.95319e-05
explicit_ftcs,8,13473,0.210516,0.54375,0.866573,0.866533,3.94324e-05
explicit_ftcs,8,13473,0.210516,0.55,0.864052,0.864013,3.93177e-05
explicit_ftcs,8,13473,0.210516,0.55625,0.861199,0.861159,3.91878e-05
explicit_ftcs,8,13473,0.210516,0.5625,0.858013,0.857974,3.90429e-05
explicit_ftcs,8,13473,0.210516,0.56875,0.854497,0.854458,3.88829e-05
explicit_ftcs,8,13473,0.210516,0.575,0.850651,0.850613,3.87079e-05
explicit_ftcs,8,13473,0.210516,0.58125,0.846478,0.846439,3.8518e-05
explicit_ftcs,8,13473,0.210516,0.5875,0.841978,0.841939,3.83132e-05
explicit_ftcs,8,13473,0.210516,0.59375,0.837153,0.837115,3.80937e-05
explicit_ftcs,8,13473,0.210516,0.6,0.832006,0.831968,3.78595e-05
explicit_ftcs,8,13473,0.210516,0.60625,0.826538,0.8265,3.76106e-05
explicit_ftcs,8,13473,0.210516,0.6125,0.820751,0.820714,3.73473e-05
explicit_ftcs,8,13473,0.210516,0.61875,0.814648,0.814611,3.70696e-05
explicit_ftcs,8,13473,0.210516,0.625,0.808231,0.808194,3.67776e-05
explicit_ftcs,8,13473,0.210516,0.63125,0.801502,0.801466,3.64714e-05
explicit_ftcs,8,13473,0.210516,0.6375,0.794464,0.794428,3.61512e-05
explicit_ftcs,8,13473,0.210516,0.64375,0.78712,0.787084,3.5817e-05
explicit_ftcs,8,13473,0.210516,0.65,0.779473,0.779437,3.5469e-05
explicit_ftcs,8,13473,0.210516,0.65625,0.771525,0.77149,3.51073e-05
explicit_ftcs,8,13473,0.210516,0.6625,0.763279,0.763245,3.47321e-05
explicit_ftcs,8,13473,0.210516,0.66875,0.75474,0.754705,3.43435e-05
explicit_ftcs,8,13473,0.210516,0.675,0.745909,0.745875,3.39417e-05
explicit_ftcs,8,13473,0.210516,0.68125,0.736791,0.736757,3.35268e-05
explicit_ftcs,8,13473,0.210516,0.6875,0.727388,0.727355,3.3099e-05
explicit_ftcs,8,13473,0.210516,0.69375,0.717706,0.717673,3.26584e-05
explicit_ftcs,8,13473,0.210516,0.7,0.707746,0.707714,3.22052e-05
explicit_ftcs,8,13473,0.210516,0.70625,0.697514,0.697482,3.17396e-05
explicit_ftcs,8,13473,0.210516,0.7125,0.687013,0.686982,3.12617e-05
explicit_ftcs,8,13473,0.210516,0.71875,0.676247,0.676216,3.07718e-05
explicit_ftcs,8,13473,0.210516,0.725,0.66522,0.66519,3.02701e-05
explicit_ftcs,8,13473,0.210516,0.73125,0.653937,0.653907,2.97567e-05
explicit_ftcs,8,13473,0.210516,0.7375,0.642402,0.642373,2.92318e-05
explicit_ftcs,8,13473,0.210516,0.74375,0.630619,0.63059,2.86956e-05
explicit_ftcs,8,13473,0.210516,0.75,0.618593,0.618565,2.81484e-05
explicit_ftcs,8,13473,0.210516,0.75625,0.606329,0.606301,2.75903e-05
explicit_ftcs,8,13473,0.210516,0.7625,0.59383,0.593803,2.70216e-05
explicit_ftcs,8,13473,0.210516,0.76875,0.581103,0.581077,2.64424e-05
explicit_ftcs,8,13473,0.210516,0.775,0.568152,0.568126,2.58531e-05
explicit_ftcs,8,13473,0.210516,0.78125,0.554982,0.554956,2.52538e-05
explicit_ftcs,8,13473,0.210516,0.7875,0.541597,0.541573,2.46448e-05
explicit_ftcs,8,13473,0.210516,0.79375,0.528004,0.52798,2.40262e-05
explicit_ftcs,8,13473,0.210516,0.8,0.514208,0.514184,2.33984e-05
explicit_ftcs,8,13473,0.210516,0.80625,0.500213,0.50019,2.27616e-05
explicit_ftcs,8,13473,0.210516,0.8125,0.486025,0.486003,2.2116e-05
explicit_ftcs,8,13473,0.210516,0.81875,0.47165,0.471629,2.14619e-05
explicit_ftcs,8,13473,0.210516,0.825,0.457094,0.457073,2.07995e-05
explicit_ftcs,8,13473,0.210516,0.83125,0.442361,0.44234,2.01291e-05
explicit_ftcs,8,13473,0.210516,0.8375,0.427457,0.427437,1.94509e-05
explicit_ftcs,8,13473,0.210516,0.84375,0.412389,0.41237,1.87653e-05
explicit_ftcs,8,13473,0.210516,0.85,0.397161,0.397143,1.80724e-05
explicit_ftcs,8,13473,0.210516,0.85625,0.381781,0.381763,1.73725e-05
explicit_ftcs,8,13473,0.210516,0.8625,0.366253,0.366236,1.66659e-05
explicit_ftcs,8,13473,0.210516,0.86875,0.350584,0.350568,1.59529e-05
explicit_ftcs,8,13473,0.210516,0.875,0.33478,0.334765,1.52338e-05
explicit_ftcs,8,13473,0.210516,0.88125,0.318847,0.318833,1.45088e-05
explicit_ftcs,8,13473,0.210516,0.8875,0.302791,0.302777,1.37782e-05
explicit_ftcs,8,13473,0.210516,0.89375,0.286618,0.286605,1.30422e-05
explicit_ftcs,8,13473,0.210516,0.9,0.270335,0.270323,1.23013e-05
explicit_ftcs,8,13473,0.210516,0.90625,0.253948,0.253936,1.15556e-05
explicit_ftcs,8,13473,0.210516,0.9125,0.237462,0.237451,1.08054e-05
explicit_ftcs,8,13473,0.210516,0.91875,0.220885,0.220875,1.00511e-05
explicit_ftcs,8,13473,0.210516,0.925,0.204223,0.204214,9.29294e-06
explicit_ftcs,8,13473,0.210516,0.93125,0.187483,0.187474,8.53117e-06
explicit_ftcs,8,13473,0.210516,0.9375,0.170669,0.170662,7.76611e-06
explicit_ftcs,8,13473,0.210516,0.94375,0.153791,0.153784,6.99806e-06
explicit_ftcs,8,13473,0.210516,0.95,0.136852,0.136846,6.22731e-06
explicit_ftcs,8,13473,0.210516,0.95625,0.119862,0.119856,5.45416e-06
explicit_ftcs,8,13473,0.210516,0.9625,0.102824,0.10282,4.6789e-06
explicit_ftcs,8,13473,0.210516,0.96875,0.0857476,0.0857437,3.90185e-06
explicit_ftcs,8,13473,0.210516,0.975,0.0686378,0.0686347,3.12328e-06
explicit_ftcs,8,13473,0.210516,0.98125,0.0515015,0.0514992,2.34352e-06
explicit_ftcs,8,13473,0.210516,0.9875,0.0343454,0.0343438,1.56285e-06
explicit_ftcs,8,13473,0.210516,0.99375,0.017176,0.0171752,7.81574e-07
explicit_ftcs,8,13473,0.210516,1,0,1.0713e-16,1.0713e-16
explicit_ftcs,9,15157,0.236828,0,0,0,0
explicit_ftcs,9,15157,0.236828,0.00625,0.0177383,0.0177375,7.69238e-07
explicit_ftcs,9,15157,0.236828,0.0125,0.0354697,0.0354682,1.53818e-06
explicit_ftcs,9,15157,0.236828,0.01875,0.0531875,0.0531852,2.30653e-06
explicit_ftcs,9,15157,0.236828,0.025,0.0708847,0.0708816,3.07399e-06
explicit_ftcs,9,15157,0.236828,0.03125,0.0885546,0.0885508,3.84026e-06
explicit_ftcs,9,15157,0.236828,0.0375,0.10619,0.106186,4.60506e-06
explicit_ftcs,9,15157,0.236828,0.04375,0.123785,0.12378,5.36807e-06
explicit_ftcs,9,15157,0.236828,0.05,0.141332,0.141326,6.12902e-06
explicit_ftcs,9,15157,0.236828,0.05625,0.158825,0.158818,6.88761e-06
explicit_ftcs,9,15157,0.236828,0.0625,0.176256,0.176249,7.64354e-06
explicit_ftcs,9,15157,0.236828,0.06875,0.19362,0.193612,8.39652e-06
explicit_ftcs,9,15157,0.236828,0.075,0.210909,0.2109,9.14627e-06
explicit_ftcs,9,15157,0.236828,0.08125,0.228116,0.228106,9.89249e-06
explicit_ftcs,9,15157,0.236828,0.0875,0.245236,0.245225,1.06349e-05
explicit_ftcs,9,15157,0.236828,0.09375,0.262261,0.262249,1.13732e-05
explicit_ftcs,9,15157,0.236828,0.1,0.279185,0.279173,1.21071e-05
explicit_ftcs,9,15157,0.236828,0.10625,0.296001,0.295988,1.28364e-05
explicit_ftcs,9,15157,0.236828,0.1125,0.312703,0.31269,1.35607e-05
explicit_ftcs,9,15157,0.236828,0.11875,0.329285,0.329271,1.42798e-05
explicit_ftcs,9,15157,0.236828,0.125,0.345739,0.345724,1.49933e-05
explicit_ftcs,9,15157,0.236828,0.13125,0.362061,0.362045,1.57011e-05
explicit_ftcs,9,15157,0.236828,0.1375,0.378243,0.378226,1.64029e-05
explicit_ftcs,9,15157,0.236828,0.14375,0.394279,0.394262,1.70983e-05
explicit_ftcs,9,15157,0.236828,0.15,0.410163,0.410145,1.77871e-05
explicit_ftcs,9,15157,0.236828,0.15625,0.425888,0.42587,1.84691e-05
explicit_ftcs,9,15157,0.236828,0.1625,0.44145,0.441431,1.91439e-05
explicit_ftcs,9,15157,0.236828,0.16875,0.456842,0.456822,1.98114e-05
explicit_ftcs,9,15157,0.236828,0.175,0.472057,0.472036,2.04712e-05
explicit_ftcs,9,15157,0.236828,0.18125,0.48709,0.487069,2.11232e-05
explicit_ftcs,9,15157,0.236828,0.1875,0.501936,0.501914,2.1767e-05
explicit_ftcs,9,15157,0.236828,0.19375,0.516588,0.516566,2.24024e-05
explicit_ftcs,9,15157,0.236828,0.2,0.531041,0.531018,2.30291e-05
explicit_ftcs,9,15157,0.236828,0.20625,0.545289,0.545265,2.3647e-05
explicit_ftcs,9,15157,0.236828,0.2125,0.559327,0.559303,2.42558e-05
explicit_ftcs,9,15157,0.236828,0.21875,0.573149,0.573125,2.48552e-05
explicit_ftcs,9,15157,0.236828,0.225,0.586751,0.586725,2.5445e-05
explicit_ftcs,9,15157,0.236828,0.23125,0.600126,0.6001,2.60251e-05
explicit_ftcs,9,15157,0.236828,0.2375,0.61327,0.613243,2.65951e-05
explicit_ftcs,9,15157,0.236828,0.24375,0.626177,0.62615,2.71548e-05
explicit_ftcs,9,15157,0.236828,0.25,0.638843,0.638816,2.77041e-05
explicit_ftcs,9,15157,0.236828,0.25625,0.651263,0.651235,2.82427e-05
explicit_ftcs,9,15157,0.236828,0.2625,0.663432,0.663403,2.87704e-05
explicit_ftcs,9,15157,0.236828,0.26875,0.675344,0.675315,2.9287e-05
explicit_ftcs,9,15157,0.236828,0.275,0.686997,0.686967,2.97923e-05
explicit_ftcs,9,15157,0.236828,0.28125,0.698385,0.698354,3.02862e-05
explicit_ftcs,9,15157,0.236828,0.2875,0.709503,0.709472,3.07683e-05
explicit_ftcs,9,15157,0.236828,0.29375,0.720348,0.720317,3.12386e-05
explicit_ftcs,9,15157,0.236828,0.3,0.730915,0.730883,3.16969e-05
explicit_ftcs,9,15157,0.236828,0.30625,0.741201,0.741168,3.21429e-05
explicit_ftcs,9,15157,0.236828,0.3125,0.7512,0.751168,3.25766e-05
explicit_ftcs,9,15157,0.236828,0.31875,0.76091,0.760877,3.29976e-05
explicit_ftcs,9,15157,0.236828,0.325,0.770327,0.770294,3.3406e-05
explicit_ftcs,9,15157,0.236828,0.33125,0.779447,0.779413,3.38015e-05
explicit_ftcs,9,15157,0.236828,0.3375,0.788266,0.788232,3.4184e-05
explicit_ftcs,9,15157,0.236828,0.34375,0.796781,0.796747,3.45532e-05
explicit_ftcs,9,15157,0.236828,0.35,0.804989,0.804955,3.49092e-05
explicit_ftcs,9,15157,0.236828,0.35625,0.812887,0.812852,3.52517e-05
explicit_ftcs,9,15157,0.236828,0.3625,0.820472,0.820436,3.55806e-05
explicit_ftcs,9,15157,0.236828,0.36875,0.82774,0.827704,3.58958e-05
explicit_ftcs,9,15157,0.236828,0.375,0.834689,0.834653,3.61971e-05
explicit_ftcs,9,15157,0.236828,0.38125,0.841316,0.84128,3.64845e-05
explicit_ftcs,9,15157,0.236828,0.3875,0.847619,0.847582,3.67579e-05
explicit_ftcs,9,15157,0.236828,0.39375,0.853595,0.853558,3.7017e-05
explicit_ftcs,9,15157,0.236828,0.4,0.859242,0.859205,3.72619e-05
explicit_ftcs,9,15157,0.236828,0.40625,0.864558,0.864521,3.74924e-05
explicit_ftcs,9,15157,0.236828,0.4125,0.869541,0.869503,3.77085e-05
explicit_ftcs,9,15157,0.236828,0.41875,0.874188,0.87415,3.791e-05
explicit_ftcs,9,15157,0.236828,0.425,0.878498,0.87846,3.8097e-05
explicit_ftcs,9,15157,0.236828,0.43125,0.88247,0.882431,3.82692e-05
explicit_ftcs,9,15157,0.236828,0.4375,0.886101,0.886063,3.84267e-05
explicit_ftcs,9,15157,0.236828,0.44375,0.889391,0.889352,3.85693e-05
explicit_ftcs,9,15157,0.236828,0.45,0.892338,0.892299,3.86971e-05
explicit_ftcs,9,15157,0.236828,0.45625,0.894941,0.894902,3.881e-05
explicit_ftcs,9,15157,0.236828,0.4625,0.897198,0.897159,3.89079e-05
explicit_ftcs,9,15157,0.236828,0.46875,0.89911,0.899071,3.89908e-05
explicit_ftcs,9,15157,0.236828,0.475,0.900676,0.900637,3.90587e-05
explicit_ftcs,9,15157,0.236828,0.48125,0.901894,0.901855,3.91115e-05
explicit_ftcs,9,15157,0.236828,0.4875,0.902764,0.902725,3.91493e-05
explicit_ftcs,9,15157,0.236828,0.49375,0.903287,0.903247,3.91719e-05
explicit_ftcs,9,15157,0.236828,0.5,0.903461,0.903422,3.91795e-05
explicit_ftcs,9,15157,0.236828,0.50625,0.903287,0.903247,3.91719e-05
explicit_ftcs,9,15157,0.236828,0.5125,0.902764,0.902725,3.91493e-05
explicit_ftcs,9,15157,0.236828,0.51875,0.901894,0.901855,3.91115e-05
explicit_ftcs,9,15157,0.236828,0.525,0.900676,0.900637,3.90587e-05
explicit_ftcs,9,15157,0.236828,0.53125,0.89911,0.899071,3.89908e-05
explicit_ftcs,9,15157,0.236828,0.5375,0.897198,0.897159,3.89079e-05
explicit_ftcs,9,15157,0.236828,0.54375,0.894941,0.894902,3.881e-05
explicit_ftcs,9,15157,0.236828,0.55,0.892338,0.892299,3.86971e-05
explicit_ftcs,9,15157,0.236828,0.55625,0.889391,0.889352,3.85693e-05
explicit_ftcs,9,15157,0.236828,0.5625,0.886101,0.886063,3.84267e-05
explicit_ftcs,9,15157,0.236828,0.56875,0.88247,0.882431,3.82692e-05
explicit_ftcs,9,15157,0.236828,0.575,0.878498,0.87846,3.8097e-05
explicit_ftcs,9,15157,0.236828,0.58125,0.874188,0.87415,3.791e-05
explicit_ftcs,9,15157,0.236828,0.5875,0.869541,0.869503,3.77085e-05
explicit_ftcs,9,15157,0.236828,0.59375,0.864558,0.864521,3.74924e-05
explicit_ftcs,9,15157,0.236828,0.6,0.859242,0.859205,3.72619e-05
explicit_ftcs,9,15157,0.236828,0.60625,0.853595,0.853558,3.7017e-05
explicit_ftcs,9,15157,0.236828,0.6125,0.847619,0.847582,3.67579e-05
explicit_ftcs,9,15157,0.236828,0.61875,0.841316,0.84128,3.64845e-05
explicit_ftcs,9,15157,0.236828,0.625,0.834689,0.834653,3.61971e-05
explicit_ftcs,9,15157,0.236828,0.63125,0.82774,0.827704,3.58958e-05
explicit_ftcs,9,15157,0.236828,0.6375,0.820472,0.820436,3.55806e-05
explicit_ftcs,9,15157,0.236828,0.64375,0.812887,0.812852,3.52517e-05
explicit_ftcs,9,15157,0.236828,0.65,0.804989,0.804955,3.49092e-05
explicit_ftcs,9,15157,0.236828,0.65625,0.796781,0.796747,3.45532e-05
explicit_ftcs,9,15157,0.236828,0.6625,0.788266,0.788232,3.4184e-05
explicit_ftcs,9,15157,0.236828,0.66875,0.779447,0.779413,3.38015e-05
explicit_ftcs,9,15157,0.236828,0.675,0.770327,0.770294,3.3406e-05
explicit_ftcs,9,15157,0.236828,0.68125,0.76091,0.760877,3.29976e-05
explicit_ftcs,9,15157,0.236828,0.6875,0.7512,0.751168,3.25766e-05
explicit_ftcs,9,15157,0.236828,0.69375,0.741201,0.741168,3.21429e-05
explicit_ftcs,9,15157,0.236828,0.7,0.730915,0.730883,3.16969e-05
explicit_ftcs,9,15157,0.236828,0.70625,0.720348,0.720317,3.12386e-05
explicit_ftcs,9,15157,0.236828,0.7125,0.709503,0.709472,3.07683e-05
explicit_ftcs,9,15157,0.236828,0.71875,0.698385,0.698354,3.02862e-05
explicit_ftcs,9,15157,0.236828,0.725,0.686997,0.686967,2.97923e-05
explicit_ftcs,9,15157,0.236828,0.73125,0.675344,0.675315,2.9287e-05
explicit_ftcs,9,15157,0.236828,0.7375,0.663432,0.663403,2.87704e-05
explicit_ftcs,9,15157,0.236828,0.74375,0.651263,0.651235,2.82427e-05
explicit_ftcs,9,15157,0.236828,0.75,0.638843,0.638816,2.77041e-05
explicit_ftcs,9,15157,0.236828,0.75625,0.626177,0.62615,2.71548e-05
explicit_ftcs,9,15157,0.236828,0.7625,0.61327,0.613243,2.65951e-05
explicit_ftcs,9,15157,0.236828,0.76875,0.600126,0.6001,2.60251e-05
explicit_ftcs,9,15157,0.236828,0.775,0.586751,0.586725,2.5445e-05
explicit_ftcs,9,15157,0.236828,0.78125,0.573149,0.573125,2.48552e-05
explicit_ftcs,9,15157,0.236828,0.7875,0.559327,0.559303,2.42558e-05
explicit_ftcs,9,15157,0.236828,0.79375,0.545289,0.545265,2.3647e-05
explicit_ftcs,9,15157,0.236828,0.8,0.531041,0.531018,2.30291e-05
explicit_ftcs,9,15157,0.236828,0.80625,0.516588,0.516566,2.24024e-05
explicit_ftcs,9,15157,0.236828,0.8125,0.501936,0.501914,2.1767e-05
explicit_ftcs,9,15157,0.236828,0.81875,0.48709,0.487069,2.11232e-05
explicit_ftcs,9,15157,0.236828,0.825,0.472057,0.472036,2.04712e-05
explicit_ftcs,9,15157,0.236828,0.83125,0.456842,0.456822,1.98114e-05
explicit_ftcs,9,15157,0.236828,0.8375,0.44145,0.441431,1.91439e-05
explicit_ftcs,9,15157,0.236828,0.84375,0.425888,0.42587,1.84691e-05
explicit_ftcs,9,15157,0.236828,0.85,0.410163,0.410145,1.77871e-05
explicit_ftcs,9,15157,0.236828,0.85625,0.394279,0.394262,1.70983e-05
explicit_ftcs,9,15157,0.236828,0.8625,0.378243,0.378226,1.64029e-05
explicit_ftcs,9,15157,0.236828,0.86875,0.362061,0.362045,1.57011e-05
explicit_ftcs,9,15157,0.236828,0.875,0.345739,0.345724,1.49933e-05
explicit_ftcs,9,15157,0.236828,0.88125,0.329285,0.329271,1.42798e-05
explicit_ftcs,9,15157,0.236828,0.8875,0.312703,0.31269,1.35607e-05
explicit_ftcs,9,15157,0.236828,0.89375,0.296001,0.295988,1.28364e-05
explicit_ftcs,9,15157,0.236828,0.9,0.279185,0.279173,1.21071e-05
explicit_ftcs,9,15157,0.236828,0.90625,0.262261,0.262249,1.13732e-05
explicit_ftcs,9,15157,0.236828,0.9125,0.245236,0.245225,1.06349e-05
explicit_ftcs,9,15157,0.236828,0.91875,0.228116,0.228106,9.89249e-06
explicit_ftcs,9,15157,0.236828,0.925,0.210909,0.2109,9.14627e-06
explicit_ftcs,9,15157,0.236828,0.93125,0.19362,0.193612,8.39652e-06
explicit_ftcs,9,15157,0.236828,0.9375,0.176256,0.176249,7.64354e-06
explicit_ftcs,9,15157,0.236828,0.94375,0.158825,0.158818,6.88761e-06
explicit_ftcs,9,15157,0.236828,0.95,0.141332,0.141326,6.12902e-06
explicit_ftcs,9,15157,0.236828,0.95625,0.123785,0.12378,5.36807e-06
explicit_ftcs,9,15157,0.236828,0.9625,0.10619,0.106186,4.60506e-06
explicit_ftcs,9,15157,0.236828,0.96875,0.0885546,0.0885508,3.84026e-06
explicit_ftcs,9,15157,0.236828,0.975,0.0708847,0.0708816,3.07399e-06
explicit_ftcs,9,15157,0.236828,0.98125,0.0531875,0.0531852,2.30653e-06
explicit_ftcs,9,15157,0.236828,0.9875,0.0354697,0.0354682,1.53818e-06
explicit_ftcs,9,15157,0.236828,0.99375,0.0177383,0.0177375,7.69238e-07
explicit_ftcs,9,15157,0.236828,1,0,1.10637e-16,1.10637e-16
explicit_ftcs,10,16842,0.263156,0,0,0,0
explicit_ftcs,10,16842,0.263156,0.00625,0.0181722,0.0181714,7.54649e-07
explicit_ftcs,10,16842,0.263156,0.0125,0.0363373,0.0363358,1.50901e-06
explicit_ftcs,10,16842,0.263156,0.01875,0.0544885,0.0544862,2.26278e-06
explicit_ftcs,10,16842,0.263156,0.025,0.0726186,0.0726156,3.01569e-06
explicit_ftcs,10,16842,0.263156,0.03125,0.0907208,0.090717,3.76743e-06
explicit_ftcs,10,16842,0.263156,0.0375,0.108788,0.108783,4.51772e-06
explicit_ftcs,10,16842,0.263156,0.04375,0.126813,0.126808,5.26626e-06
explicit_ftcs,10,16842,0.263156,0.05,0.14479,0.144783,6.01278e-06
explicit_ftcs,10,16842,0.263156,0.05625,0.16271,0.162703,6.75698e-06
explicit_ftcs,10,16842,0.263156,0.0625,0.180568,0.18056,7.49857e-06
explicit_ftcs,10,16842,0.263156,0.06875,0.198356,0.198348,8.23728e-06
explicit_ftcs,10,16842,0.263156,0.075,0.216068,0.216059,8.9728e-06
explicit_ftcs,10,16842,0.263156,0.08125,0.233696,0.233686,9.70487e-06
explicit_ftcs,10,16842,0.263156,0.0875,0.251234,0.251224,1.04332e-05
explicit_ftcs,10,16842,0.263156,0.09375,0.268676,0.268665,1.11575e-05
explicit_ftcs,10,16842,0.263156,0.1,0.286014,0.286002,1.18775e-05
explicit_ftcs,10,16842,0.263156,0.10625,0.303241,0.303229,1.25929e-05
explicit_ftcs,10,16842,0.263156,0.1125,0.320352,0.320339,1.33035e-05
explicit_ftcs,10,16842,0.263156,0.11875,0.337339,0.337325,1.40089e-05
explicit_ftcs,10,16842,0.263156,0.125,0.354197,0.354182,1.4709e-05
explicit_ftcs,10,16842,0.263156,0.13125,0.370917,0.370902,1.54033e-05
explicit_ftcs,10,16842,0.263156,0.1375,0.387495,0.387479,1.60918e-05
explicit_ftcs,10,16842,0.263156,0.14375,0.403923,0.403906,1.6774e-05
explicit_ftcs,10,16842,0.263156,0.15,0.420196,0.420178,1.74498e-05
